storm_id,storm_name,month,day,hour,year,latitude,longitude,max_wind,min_pressure,rad_max_wind,eye_diameter,pressure_1,pressure_2,radius_34_ne,radius_34_se,radius_34_sw,radius_34_nw,radius_50_ne,radius_50_se,radius_50_sw,radius_50_nw,radius_64_ne,radius_64_se,radius_64_sw,radius_64_nw,storm_type,distance_to_land,final
AL0988,HELENE,09,20,06,1988,13.2,33.8,35,1008,NA,NA,1012,315,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1766,.
AL0988,HELENE,09,20,12,1988,13,34.8,40,1004,NA,NA,1012,280,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1858,.
AL0988,HELENE,09,20,18,1988,12.4,35.7,45,1002,NA,NA,1012,370,75,50,50,75,0,0,0,0,0,0,0,0,*,1766,.
AL0988,HELENE,09,21,00,1988,12.2,36.7,50,998,NA,NA,1012,210,75,75,75,75,25,25,25,25,0,0,0,0,*,1717,.
AL0988,HELENE,09,21,06,1988,12,37.7,60,993,NA,NA,1012,340,70,70,70,70,40,40,40,40,0,0,0,0,*,1675,.
AL0988,HELENE,09,21,12,1988,12.1,38.8,70,988,NA,NA,1012,295,125,125,125,125,50,50,50,50,25,25,25,25,*,1629,.
AL0988,HELENE,09,21,18,1988,12.4,39.9,75,983,NA,NA,1008,155,125,125,125,125,50,50,50,50,25,25,25,25,*,1551,.
AL0988,HELENE,09,22,00,1988,12.7,40.6,80,978,NA,NA,1012,370,125,125,125,125,50,50,50,50,25,25,25,25,*,1512,.
AL0988,HELENE,09,22,06,1988,13,41.5,90,972,NA,NA,1012,305,125,125,125,125,50,50,50,50,25,25,25,25,*,1461,.
AL0988,HELENE,09,22,12,1988,13.2,42.3,95,965,NA,NA,1012,235,125,125,125,125,50,50,50,50,25,25,25,25,*,1416,.
AL0988,HELENE,09,22,18,1988,13.5,43.1,100,959,NA,NA,1008,190,100,100,100,100,50,50,50,50,25,25,25,25,*,1384,.
AL0988,HELENE,09,23,00,1988,13.9,44,110,953,NA,NA,1008,235,150,125,100,150,50,50,50,50,35,35,35,35,*,1358,.
AL0988,HELENE,09,23,06,1988,14.1,44.9,115,945,NA,NA,1008,255,150,125,125,150,60,60,60,60,35,35,35,35,*,1315,.
AL0988,HELENE,09,23,12,1988,14.7,45.5,120,939,NA,10,1012,260,150,125,125,150,75,75,75,75,50,50,50,50,*,1326,.
AL0988,HELENE,09,23,18,1988,15.3,46.1,125,938,NA,10,1008,185,150,125,125,150,75,75,75,75,50,50,50,50,*,1344,.
AL0988,HELENE,09,24,00,1988,15.9,46.9,120,940,NA,NA,1008,200,150,125,125,150,75,75,75,75,50,50,50,50,*,1357,.
AL0988,HELENE,09,24,06,1988,16.6,47.5,120,944,NA,NA,1008,195,120,100,100,120,70,70,70,70,50,50,50,50,*,1398,.
AL0988,HELENE,09,24,12,1988,17.4,48,115,948,NA,25,1012,245,120,100,100,120,70,70,70,70,50,50,50,50,*,1455,.
AL0988,HELENE,09,24,18,1988,18.1,48.5,110,954,NA,25,1012,160,120,100,100,120,70,70,70,70,50,50,50,50,*,1502,.
AL0988,HELENE,09,25,00,1988,18.7,48.9,100,959,NA,NA,1012,325,120,100,100,120,70,70,70,70,50,50,50,50,*,1547,.
AL0988,HELENE,09,25,06,1988,19.4,49,100,963,NA,25,NA,NA,120,100,100,120,70,70,70,70,50,50,50,50,*,1603,.
AL0988,HELENE,09,25,12,1988,20,49.1,95,966,NA,NA,1012,185,100,100,100,100,50,50,50,50,25,25,25,25,*,1634,.
AL0988,HELENE,09,25,18,1988,20.9,49.3,90,968,NA,NA,1012,220,100,100,100,100,50,50,50,50,25,25,25,25,*,1680,.
AL0988,HELENE,09,26,00,1988,22.2,49.5,85,971,NA,NA,1012,260,100,100,100,100,50,50,50,50,25,25,25,25,*,1744,.
AL0988,HELENE,09,26,06,1988,23.4,49.7,85,973,NA,NA,NA,NA,100,100,100,100,60,60,60,60,25,25,25,25,*,1755,.
AL0988,HELENE,09,26,12,1988,24.5,49.9,80,975,NA,NA,1012,145,100,100,100,100,50,50,50,50,25,25,25,25,*,1774,.
AL0988,HELENE,09,26,18,1988,25.8,50.3,80,976,NA,NA,1012,240,100,100,100,100,50,50,50,50,25,25,25,25,*,1792,.
AL0988,HELENE,09,27,00,1988,27.1,51.1,75,977,NA,NA,1012,170,100,100,100,100,50,50,50,50,25,25,25,25,*,1788,.
AL0988,HELENE,09,27,06,1988,28.2,51.9,75,979,NA,NA,NA,NA,70,70,70,70,40,40,40,40,25,25,25,25,*,1788,.
AL0988,HELENE,09,27,12,1988,29.8,52,75,979,NA,NA,1012,185,70,70,70,70,40,40,40,40,25,25,25,25,*,1880,.
AL0988,HELENE,09,27,18,1988,30.9,51.9,75,979,NA,NA,1012,195,70,70,70,70,40,40,40,40,25,25,25,25,*,1759,.
AL0988,HELENE,09,28,00,1988,31.9,51.5,75,979,NA,NA,1012,210,70,70,70,70,40,40,40,40,25,25,25,25,*,1650,.
AL0988,HELENE,09,28,06,1988,32.8,51,80,977,NA,20,1012,300,70,70,70,70,40,40,40,40,25,25,25,25,*,1555,.
AL0988,HELENE,09,28,12,1988,33.5,50.3,80,975,NA,NA,1012,305,70,70,70,70,40,40,40,40,25,25,25,25,*,1486,.
AL0988,HELENE,09,28,18,1988,34.7,49.5,85,972,NA,NA,1012,330,70,70,70,70,40,40,40,40,25,25,25,25,*,1367,.
AL0988,HELENE,09,29,00,1988,36.1,48.5,90,970,NA,30,1012,320,100,100,100,100,75,75,75,75,50,50,50,50,*,1239,.
AL0988,HELENE,09,29,06,1988,38,46.5,90,970,NA,20,1012,270,100,100,100,100,75,75,75,75,50,50,50,50,*,1108,.
AL0988,HELENE,09,29,12,1988,40.2,44.4,85,973,NA,NA,1008,305,100,100,100,100,75,75,75,75,50,50,50,50,*,1007,.
AL0988,HELENE,09,29,18,1988,42.9,42,75,979,NA,NA,1004,230,150,150,150,150,75,75,75,75,50,50,50,50,*,972,.
AL0988,HELENE,09,30,00,1988,46.2,38.8,65,985,NA,NA,1000,120,200,200,200,200,75,75,75,75,50,50,50,50,*,1075,.
AL0988,HELENE,09,30,06,1988,50.2,34.5,65,990,NA,NA,NA,NA,200,200,200,200,75,75,75,75,50,50,50,50,*,1350,.
AL0988,HELENE,09,30,12,1988,55,30,60,992,NA,NA,NA,NA,300,300,300,300,100,100,100,100,0,0,0,0,E,1298,.
AL1088,ISAAC,09,28,18,1988,9,45.5,25,1009,NA,NA,1008,270,0,0,0,0,0,0,0,0,0,0,0,0,*,838,.
AL1088,ISAAC,09,29,00,1988,9.1,47,25,1008,NA,NA,1008,220,0,0,0,0,0,0,0,0,0,0,0,0,*,736,.
AL1088,ISAAC,09,29,06,1988,9.3,48.7,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,639,.
AL1088,ISAAC,09,29,12,1988,9.5,50,25,1007,NA,NA,1012,185,0,0,0,0,0,0,0,0,0,0,0,0,*,572,.
AL1088,ISAAC,09,29,18,1988,9.6,51.3,30,1006,NA,NA,1012,350,0,0,0,0,0,0,0,0,0,0,0,0,*,519,.
AL1088,ISAAC,09,30,00,1988,9.8,52.2,30,1006,NA,NA,1010,200,0,0,0,0,0,0,0,0,0,0,0,0,*,497,.
AL1088,ISAAC,09,30,06,1988,10.2,53.1,30,1006,NA,NA,1008,175,0,0,0,0,0,0,0,0,0,0,0,0,*,510,.
AL1088,ISAAC,09,30,12,1988,10.8,54.5,30,1005,NA,NA,1008,125,0,0,0,0,0,0,0,0,0,0,0,0,*,557,.
AL1088,ISAAC,09,30,18,1988,11.4,56,35,1005,NA,NA,NA,NA,30,30,30,30,0,0,0,0,0,0,0,0,*,509,.
AL1088,ISAAC,10,01,00,1988,11.8,57.7,40,1005,NA,NA,NA,NA,50,50,25,25,0,0,0,0,0,0,0,0,*,376,.
AL1088,ISAAC,10,01,06,1988,12,59.5,35,1005,NA,NA,1008,115,50,50,50,50,0,0,0,0,0,0,0,0,*,211,.
AL1088,ISAAC,10,01,12,1988,12,61.2,30,1006,NA,NA,1008,85,0,0,0,0,0,0,0,0,0,0,0,0,*,135,.
AL1188,JOAN,10,10,18,1988,8.9,42.2,25,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1125,.
AL1188,JOAN,10,11,00,1988,9.5,43.6,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1034,.
AL1188,JOAN,10,11,06,1988,10.1,45,35,1005,NA,NA,1008,150,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,963,.
AL1188,JOAN,10,11,12,1988,10.7,46.4,40,1003,NA,NA,1012,180,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,917,.
AL1188,JOAN,10,11,18,1988,11.2,47.9,45,1000,NA,NA,NA,NA,50,50,25,50,0,0,0,0,0,0,0,0,*,859,.
AL1188,JOAN,10,12,00,1988,11.5,49,50,999,NA,NA,1008,150,50,50,25,50,NA,NA,NA,NA,0,0,0,0,*,819,.
AL1188,JOAN,10,12,06,1988,11.8,50.1,45,1000,NA,NA,1008,85,50,50,25,50,0,0,0,0,0,0,0,0,*,796,.
AL1188,JOAN,10,12,12,1988,12.1,51.3,45,1003,NA,NA,1012,160,50,50,50,50,0,0,0,0,0,0,0,0,*,770,.
AL1188,JOAN,10,12,18,1988,12.3,52.5,40,1006,NA,NA,1008,130,50,50,50,50,0,0,0,0,0,0,0,0,*,752,.
AL1188,JOAN,10,13,00,1988,12.4,53.8,40,1007,NA,NA,1008,95,50,50,50,50,0,0,0,0,0,0,0,0,*,742,.
AL1188,JOAN,10,13,06,1988,12.5,54.9,40,1007,NA,NA,1008,100,50,50,50,50,0,0,0,0,0,0,0,0,*,678,.
AL1188,JOAN,10,13,12,1988,12.6,56,40,1006,39,NA,NA,NA,75,50,25,50,0,0,0,0,0,0,0,0,*,580,.
AL1188,JOAN,10,13,18,1988,12.7,57.1,40,1005,40,NA,1009,95,75,50,25,50,0,0,0,0,0,0,0,0,*,474,.
AL1188,JOAN,10,14,00,1988,12.6,58.3,40,1003,41,NA,1008,100,75,50,25,50,0,0,0,0,0,0,0,0,*,355,.
AL1188,JOAN,10,14,06,1988,12.4,59.4,40,1002,41,NA,1008,110,40,40,30,30,0,0,0,0,0,0,0,0,*,249,.
AL1188,JOAN,10,14,12,1988,12.2,60,45,1001,42,NA,1008,70,50,25,25,50,0,0,0,0,0,0,0,0,*,190,.
AL1188,JOAN,10,14,18,1988,12,60.8,45,1001,44,NA,1008,90,50,25,25,50,0,0,0,0,0,0,0,0,*,135,.
AL1188,JOAN,10,15,00,1988,12.1,61.5,45,1003,45,NA,1008,100,50,25,25,50,0,0,0,0,0,0,0,0,*,151,.
AL1188,JOAN,10,15,06,1988,12.1,62.8,45,1004,46,NA,1008,110,50,25,25,50,0,0,0,0,0,0,0,0,*,156,.
AL1188,JOAN,10,15,12,1988,12,63.8,45,1004,47,NA,1008,90,75,25,25,50,0,0,0,0,0,0,0,0,*,144,.
AL1188,JOAN,10,15,18,1988,11.9,64.9,45,1003,49,NA,1008,210,75,25,25,50,0,0,0,0,0,0,0,0,*,166,.
AL1188,JOAN,10,16,00,1988,12,66.1,45,1002,44,NA,1008,180,75,25,25,50,0,0,0,0,0,0,0,0,*,156,.
AL1188,JOAN,10,16,06,1988,12,67.2,50,1001,24,NA,1008,220,50,0,0,50,NA,NA,NA,NA,0,0,0,0,*,158,.
AL1188,JOAN,10,16,12,1988,11.9,68.2,50,1000,19,NA,1008,80,50,0,0,50,NA,NA,NA,NA,0,0,0,0,*,75,.
AL1188,JOAN,10,16,18,1988,12,69.2,50,999,20,NA,NA,NA,50,0,0,50,NA,NA,NA,NA,0,0,0,0,*,52,.
AL1188,JOAN,10,17,00,1988,12,70.2,55,998,24,NA,1008,60,50,25,25,50,NA,NA,NA,NA,0,0,0,0,*,-4,.
AL1188,JOAN,10,17,06,1988,12,71.2,55,997,50,18,1008,160,50,25,25,50,10,0,0,10,0,0,0,0,*,-8,.
AL1188,JOAN,10,17,12,1988,11.9,72.1,60,995,56,NA,1008,90,50,25,25,50,10,0,0,10,0,0,0,0,*,-3,.
AL1188,JOAN,10,17,18,1988,11.8,73,60,993,23,NA,1004,70,65,25,25,65,10,0,0,10,0,0,0,0,*,42,.
AL1188,JOAN,10,18,00,1988,11.8,74,65,990,17,20,1008,230,75,50,50,75,40,20,20,40,20,0,0,20,*,69,.
AL1188,JOAN,10,18,06,1988,11.7,75,70,987,16,15,NA,NA,75,50,50,75,40,20,20,40,20,0,0,20,*,79,.
AL1188,JOAN,10,18,12,1988,11.5,75.8,75,984,15,NA,1008,180,75,50,50,75,40,20,20,40,20,0,0,20,*,102,.
AL1188,JOAN,10,18,18,1988,11.3,76.5,80,980,14,20,1008,260,75,50,50,75,50,25,25,50,20,0,0,20,*,141,.
AL1188,JOAN,10,19,00,1988,11.2,77.2,90,976,13,10,1008,300,75,50,50,75,50,25,25,50,20,20,20,20,*,201,.
AL1188,JOAN,10,19,06,1988,11.3,77.8,95,970,13,7,1008,160,75,50,50,75,50,25,25,50,20,20,20,20,*,226,.
AL1188,JOAN,10,19,12,1988,11.4,78.3,105,960,13,NA,1008,150,75,50,50,75,50,25,25,50,20,20,20,20,*,225,.
AL1188,JOAN,10,19,18,1988,11.3,78.9,110,953,13,6,1004,150,100,50,50,100,50,25,25,50,20,20,20,20,*,199,.
AL1188,JOAN,10,20,00,1988,11.3,79.3,105,956,13,10,1004,110,100,50,50,100,50,25,25,50,20,20,20,20,*,190,.
AL1188,JOAN,10,20,06,1988,11.1,79.8,85,967,14,10,1008,190,100,50,50,100,50,25,25,50,15,15,15,15,*,170,.
AL1188,JOAN,10,20,12,1988,11.1,79.5,70,971,15,7,1008,140,100,50,50,100,50,35,35,50,15,15,15,15,*,167,.
AL1188,JOAN,10,20,18,1988,11.3,79.9,70,973,17,10,1004,100,100,50,50,100,50,35,35,50,15,15,15,15,*,194,.
AL1188,JOAN,10,21,00,1988,11.5,80.3,75,972,23,10,1004,120,100,50,50,100,50,35,35,50,15,15,15,15,*,229,.
AL1188,JOAN,10,21,06,1988,11.5,80.7,90,970,28,NA,1004,110,100,50,50,100,50,35,35,50,NA,NA,NA,NA,*,249,.
AL1188,JOAN,10,21,12,1988,11.6,81.2,100,964,20,20,1008,190,100,75,75,100,50,50,50,50,40,25,25,40,*,261,.
AL1188,JOAN,10,21,18,1988,11.8,81.8,110,952,14,13,1008,130,125,75,75,125,75,50,50,75,40,25,25,40,*,206,.
AL1188,JOAN,10,22,00,1988,11.9,82.5,120,937,10,17,1008,180,125,100,75,125,75,75,50,75,50,50,30,50,*,130,.
AL1188,JOAN,10,22,06,1988,11.9,83.2,125,932,NA,20,1008,220,125,100,75,125,75,75,50,75,50,50,30,50,*,56,.
AL1188,JOAN,10,22,12,1988,11.9,83.9,120,936,NA,NA,1008,170,75,75,50,50,25,25,25,25,NA,NA,NA,NA,*,-18,.
AL1188,JOAN,10,22,18,1988,12,85,70,983,NA,NA,1008,150,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,*,-132,.
AL1188,JOAN,10,23,00,1988,12.1,85.9,55,993,NA,NA,1008,190,50,50,50,50,NA,NA,NA,NA,0,0,0,0,*,-72,.
AL1188,JOAN,10,23,06,1988,12.2,86.8,45,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,-12,.
AL1288,KEITH,11,17,18,1988,14.9,74.3,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,349,.
AL1288,KEITH,11,18,00,1988,15,75.5,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,320,.
AL1288,KEITH,11,18,06,1988,15,76.5,30,1008,NA,NA,1008,90,0,0,0,0,0,0,0,0,0,0,0,0,*,309,.
AL1288,KEITH,11,18,12,1988,15,77.7,30,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,305,.
AL1288,KEITH,11,18,18,1988,15,79,30,1008,NA,NA,1008,210,0,0,0,0,0,0,0,0,0,0,0,0,*,341,.
AL1288,KEITH,11,19,00,1988,15,79.9,30,1007,NA,NA,1008,120,0,0,0,0,0,0,0,0,0,0,0,0,*,354,.
AL1288,KEITH,11,19,06,1988,15.1,80.4,30,1007,NA,NA,1008,90,0,0,0,0,0,0,0,0,0,0,0,0,*,301,.
AL1288,KEITH,11,19,12,1988,15.2,81.2,30,1007,NA,NA,1010,210,0,0,0,0,0,0,0,0,0,0,0,0,*,216,.
AL1288,KEITH,11,19,18,1988,15.5,81.8,30,1006,NA,NA,1008,110,0,0,0,0,0,0,0,0,0,0,0,0,*,160,.
AL1288,KEITH,11,20,00,1988,15.8,82.6,30,1005,NA,NA,1008,160,0,0,0,0,0,0,0,0,0,0,0,0,*,110,.
AL1288,KEITH,11,20,06,1988,16.3,83.4,35,1004,NA,NA,1008,180,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,102,.
AL1288,KEITH,11,20,12,1988,17.8,84.5,40,1002,NA,NA,1008,100,100,25,25,100,0,0,0,0,0,0,0,0,*,216,.
AL1288,KEITH,11,20,18,1988,19.1,85.4,45,997,59,NA,1008,160,100,25,25,100,0,0,0,0,0,0,0,0,*,218,.
AL1288,KEITH,11,21,00,1988,19.8,86.1,60,985,56,NA,1008,170,150,75,75,100,150,75,75,100,0,0,0,0,*,134,.
AL1288,KEITH,11,21,06,1988,20.7,86.6,60,993,58,NA,1012,260,150,75,75,100,100,50,50,75,0,0,0,0,*,38,.
AL1288,KEITH,11,21,12,1988,21.8,87,60,993,64,NA,1012,270,125,75,75,125,100,50,50,100,0,0,0,0,*,33,.
AL1288,KEITH,11,21,18,1988,22.4,87.2,60,990,60,NA,1012,230,125,100,75,250,100,50,50,100,0,0,0,0,*,97,.
AL1288,KEITH,11,22,00,1988,23.1,87,60,993,67,NA,1012,250,125,100,75,250,100,50,50,100,0,0,0,0,*,177,.
AL1288,KEITH,11,22,06,1988,23.8,86.8,55,995,70,NA,1012,260,150,100,75,150,100,50,50,100,0,0,0,0,*,256,.
AL1288,KEITH,11,22,12,1988,24.4,86.2,55,995,76,NA,1014,310,175,150,75,150,100,50,50,100,0,0,0,0,*,295,.
AL1288,KEITH,11,22,18,1988,25.5,85.1,55,993,79,NA,1012,210,175,100,175,150,100,50,50,100,0,0,0,0,*,308,.
AL1288,KEITH,11,23,00,1988,26.5,84.2,55,994,73,NA,1012,230,175,100,175,150,50,25,25,50,0,0,0,0,*,178,.
AL1288,KEITH,11,23,06,1988,27.3,82.8,55,995,73,NA,1012,250,175,175,125,175,100,100,100,100,0,0,0,0,*,22,.
AL1288,KEITH,11,23,12,1988,27.9,81.3,35,999,80,NA,1012,270,150,150,25,25,0,0,0,0,0,0,0,0,*,-76,.
AL1288,KEITH,11,23,18,1988,28.9,79.8,40,998,82,NA,1012,320,150,150,100,100,0,0,0,0,0,0,0,0,*,90,.
AL1288,KEITH,11,24,00,1988,29.7,77.7,50,995,84,NA,1008,240,150,150,100,100,NA,NA,NA,NA,0,0,0,0,*,312,.
AL1288,KEITH,11,24,06,1988,31,75.2,55,992,87,NA,1008,350,150,150,100,150,NA,NA,NA,NA,0,0,0,0,*,424,.
AL1288,KEITH,11,24,12,1988,32.5,70.5,60,990,NA,NA,1008,400,200,300,150,250,NA,NA,NA,NA,0,0,0,0,*,595,.
AL1288,KEITH,11,24,18,1988,34,66,55,985,NA,NA,NA,NA,300,300,150,250,75,0,0,75,0,0,0,0,E,921,.
AL1288,KEITH,11,25,00,1988,36,60,50,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,957,.
AL1288,KEITH,11,25,06,1988,39,54,50,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,856,.
AL1288,KEITH,11,25,12,1988,40,49,50,964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,815,.
AL1288,KEITH,11,25,18,1988,44,45,55,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,E,700,.
AL1288,KEITH,11,26,00,1988,48,43,65,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,732,.
AL1288,KEITH,11,26,06,1988,52,42,65,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,864,.
AL1288,KEITH,11,26,12,1988,52.5,44,65,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,755,.
AL1288,KEITH,11,26,18,1988,52,46,65,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,608,.
AL0289,ALLISON,06,24,18,1989,27,96,30,1008,NA,NA,1008,90,0,0,0,0,0,0,0,0,0,0,0,0,*,137,.
AL0289,ALLISON,06,25,00,1989,27,96,30,1006,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,137,.
AL0289,ALLISON,06,25,06,1989,27.2,96,30,1005,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,126,.
AL0289,ALLISON,06,25,12,1989,27.4,95.9,30,1005,NA,NA,1008,100,0,0,0,0,0,0,0,0,0,0,0,0,*,116,.
AL0289,ALLISON,06,25,18,1989,27.6,95.8,30,1005,NA,NA,1008,70,0,0,0,0,0,0,0,0,0,0,0,0,*,105,.
AL0289,ALLISON,06,26,00,1989,27.8,95.8,35,1004,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,89,.
AL0289,ALLISON,06,26,06,1989,28.1,95.8,35,1004,NA,NA,1008,70,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,63,.
AL0289,ALLISON,06,26,12,1989,28.6,95.7,40,1003,NA,NA,1008,170,125,125,0,0,0,0,0,0,0,0,0,0,*,16,.
AL0289,ALLISON,06,26,18,1989,29.1,95.7,45,1001,NA,NA,1004,50,0,125,0,0,0,0,0,0,0,0,0,0,*,-38,.
AL0289,ALLISON,06,27,00,1989,29.7,95.7,45,999,NA,NA,1004,70,0,100,0,0,0,0,0,0,0,0,0,0,*,-83,.
AL0289,ALLISON,06,27,06,1989,30.2,95.3,35,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,-92,.
AL0289,ALLISON,06,27,12,1989,30.6,94.9,30,1002,NA,NA,1008,240,0,0,0,0,0,0,0,0,0,0,0,0,*,-115,.
AL0289,ALLISON,06,27,18,1989,30.9,94.6,30,1004,NA,NA,1008,120,0,0,0,0,0,0,0,0,0,0,0,0,*,-136,.
AL0289,ALLISON,06,28,00,1989,31.1,94.2,30,1004,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-153,.
AL0289,ALLISON,06,28,06,1989,31.1,93.9,30,1005,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-150,.
AL0289,ALLISON,06,28,12,1989,31,93.7,30,1006,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-137,.
AL0289,ALLISON,06,28,18,1989,30.6,93.8,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-94,.
AL0289,ALLISON,06,29,00,1989,30.5,94.2,25,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-87,.
AL0289,ALLISON,06,29,06,1989,30.3,94.6,25,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-73,.
AL0289,ALLISON,06,29,12,1989,30.1,95,25,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-69,.
AL0289,ALLISON,06,29,18,1989,29.8,95.2,25,1008,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-51,.
AL0289,ALLISON,06,30,00,1989,29.6,95.3,20,1009,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-46,.
AL0289,ALLISON,06,30,06,1989,29.7,95.7,20,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-83,.
AL0289,ALLISON,06,30,12,1989,30.4,95.7,20,1011,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-132,.
AL0289,ALLISON,06,30,18,1989,31.1,95.5,20,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-190,.
AL0289,ALLISON,07,01,00,1989,31.8,95.1,20,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-246,.
AL0289,ALLISON,07,01,06,1989,32.3,94.5,20,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-289,.
AL0289,ALLISON,07,01,12,1989,32.8,93.8,20,1010,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,E,-337,.
AL0389,BARRY,07,09,18,1989,12.8,37.8,25,1015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1762,.
AL0389,BARRY,07,10,00,1989,13,39.9,25,1015,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1592,.
AL0389,BARRY,07,10,06,1989,13.9,42.1,25,1014,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1488,.
AL0389,BARRY,07,10,12,1989,15,44.6,30,1013,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1413,.
AL0389,BARRY,07,10,18,1989,16.3,46.9,30,1013,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,*,1396,.
AL0389,BARRY,07,11,00,1989,17.7,48.2,35,1012,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1475,.
AL0389,BARRY,07,11,06,1989,18.8,49.2,40,1011,NA,NA,1012,40,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1546,.
AL0389,BARRY,07,11,12,1989,19.8,50.4,40,1010,NA,NA,1012,100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1514,.
AL0389,BARRY,07,11,18,1989,20.7,51.8,40,1007,NA,NA,1012,100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1476,.
AL0389,BARRY,07,12,00,1989,21.4,53.1,45,1005,NA,NA,1016,190,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1361,.
AL0389,BARRY,07,12,06,1989,22.1,53.9,45,1005,NA,NA,1012,160,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1301,.
AL0389,BARRY,07,12,12,1989,22.8,54.4,45,1005,NA,NA,1016,100,NA,NA,NA,NA,0,0,0,0,0,0,0,0,*,1278,.
AL0389,BARRY,07,12,18,1989,23.5,54.9,40,1008,NA,NA,1016,100,60,30,30,30,0,0,0,0,0,0,0,0,*,1261,.
AL0389,BARRY,07,13,00,1989,23.8,55.4,40,1012,NA,NA,1016,90,75,50,50,50,0,0,0,0,0,0,0,0,*,1231,.
AL0389,BARRY,07,13,06,1989,24,56,35,1014,NA,NA,1016,300,100,50,50,50,0,0,0,0,0,0,0,0,*,1188,.
AL0389,BARRY,07,13,12,1989,23.9,56.6,35,1016,NA,NA,1016,240,100,100,50,50,0,0,0,0,0,0,0,0,*,1130,.
AL0389,BARRY,07,13,18,1989,23.7,57.4,30,1017,NA,NA,1016,120,0,0,0,0,0,0,0,0,0,0,0,0,*,1049,.
AL0389,BARRY,07,14,00,1989,23.3,58.1,30,1018,NA,NA,1016,110,0,0,0,0,0,0,0,0,0,0,0,0,*,965,.
